1003,tt0378194,Weekday,Home,Family,1
1003,tt1291150,Weekday,Home,Family,1
1019,tt0454876,NA,NA,NA,5
1019,tt0319262,NA,NA,NA,5
1019,tt0266543,NA,NA,NA,5
1019,tt0268380,NA,NA,NA,5
1019,tt0110357,NA,NA,NA,5
1019,tt0114369,NA,NA,NA,5
1019,tt0088763,NA,NA,NA,5
1019,tt1375666,NA,NA,NA,5
1019,tt0945513,NA,NA,NA,5
1019,tt0133093,NA,NA,NA,5
1019,tt1055369,NA,NA,NA,4
1019,tt0454848,NA,NA,NA,3
1019,tt0378194,NA,NA,NA,3
1019,tt0944835,NA,NA,NA,3
1046,tt0378194,NA,NA,NA,3
1046,tt0111161,NA,NA,NA,3
1046,tt3510098,NA,NA,NA,4
1046,tt1375666,NA,NA,NA,4
1046,tt0110475,NA,NA,NA,2
1046,tt0413267,NA,NA,NA,1
1046,tt0362165,NA,NA,NA,1
1046,tt1291150,NA,NA,NA,1
1046,tt0378194,Weekday,Home,Alone,1
1046,tt0111161,Weekday,Home,Alone,1
1046,tt3510098,Weekday,Home,Alone,1
1046,tt1375666,Weekday,Home,Alone,1
1046,tt0110475,Weekday,Home,Alone,1
1046,tt0378194,Weekday,Cinema,Alone,2
1046,tt0111161,Weekday,Cinema,Alone,3
1046,tt3510098,Weekday,Cinema,Alone,2
1046,tt1375666,Weekday,Cinema,Alone,3
1046,tt0110475,Weekday,Cinema,Alone,3
1046,tt0378194,Weekend,Home,Partner,2
1046,tt0111161,Weekend,Home,Partner,2
1046,tt3510098,Weekend,Home,Partner,2
1046,tt1375666,Weekend,Home,Partner,3
1046,tt0110475,Weekend,Home,Partner,3
1046,tt0413267,Weekend,Cinema,Alone,2
1046,tt0362165,Weekend,Cinema,Alone,2
1046,tt1291150,Weekend,Cinema,Alone,2
1046,tt0413267,Weekday,Home,Family,2
1046,tt0362165,Weekday,Home,Family,3
1046,tt1291150,Weekday,Home,Family,2
1046,tt0413267,Weekend,Cinema,Family,3
1046,tt0362165,Weekend,Cinema,Family,2
1046,tt1291150,Weekend,Cinema,Family,1
1067,tt0356910,NA,NA,NA,3
1067,tt3793764,NA,NA,NA,4
1067,tt0111161,NA,NA,NA,4
1067,tt0120338,NA,NA,NA,5
1067,tt1099212,NA,NA,NA,5
1067,tt0462538,NA,NA,NA,1
1067,tt0378194,NA,NA,NA,1
1067,tt1632708,NA,NA,NA,1
1067,tt0356910,Weekday,Cinema,Partner,1
1067,tt3793764,Weekday,Cinema,Partner,1
1067,tt0111161,Weekday,Cinema,Partner,1
1067,tt0120338,Weekday,Cinema,Partner,1
1067,tt1099212,Weekday,Cinema,Partner,1
1067,tt0356910,Weekend,Cinema,Partner,4
1067,tt3793764,Weekend,Cinema,Partner,5
1067,tt0111161,Weekend,Cinema,Partner,2
1067,tt0120338,Weekend,Cinema,Partner,2
1067,tt1099212,Weekend,Cinema,Partner,1
1067,tt0356910,Weekend,Home,Partner,5
1067,tt3793764,Weekend,Home,Partner,5
1067,tt0111161,Weekend,Home,Partner,5
1067,tt0120338,Weekend,Home,Partner,5
1067,tt1099212,Weekend,Home,Partner,2
1067,tt0462538,Weekend,Cinema,Family,1
1067,tt0378194,Weekend,Cinema,Family,1
1067,tt1632708,Weekend,Cinema,Family,1
1067,tt0462538,Weekday,Cinema,Partner,1
1067,tt0378194,Weekday,Cinema,Partner,2
1067,tt1632708,Weekday,Cinema,Partner,1
1067,tt0462538,Weekend,Cinema,Partner,1
1067,tt0378194,Weekend,Cinema,Partner,1
1067,tt1632708,Weekend,Cinema,Partner,1
1018,tt0110357,NA,NA,NA,4
1018,tt0111161,NA,NA,NA,5
1018,tt0169547,NA,NA,NA,5
1018,tt0367594,NA,NA,NA,5
1018,tt0133093,NA,NA,NA,5
1018,tt0120338,NA,NA,NA,1
1018,tt1291150,NA,NA,NA,1
1018,tt1099212,NA,NA,NA,1
1018,tt0110357,Weekend,Home,Family,4
1018,tt0111161,Weekend,Home,Family,5
1018,tt0169547,Weekend,Home,Family,4
1018,tt0367594,Weekend,Home,Family,5
1018,tt0133093,Weekend,Home,Family,3
1018,tt0110357,Weekday,Cinema,Partner,4
1018,tt0111161,Weekday,Cinema,Partner,5
1018,tt0169547,Weekday,Cinema,Partner,5
1018,tt0367594,Weekday,Cinema,Partner,5
1018,tt0133093,Weekday,Cinema,Partner,5
1018,tt0120338,Weekend,Home,Alone,1
1018,tt1291150,Weekend,Home,Alone,1
1018,tt1099212,Weekend,Home,Alone,1
1018,tt0120338,Weekend,Home,Family,1
1018,tt1291150,Weekend,Home,Family,1
1018,tt1099212,Weekend,Home,Family,1
1007,tt0319262,NA,NA,NA,5
1007,tt0441773,NA,NA,NA,5
1007,tt0232500,NA,NA,NA,4
1007,tt0343660,NA,NA,NA,3
1007,tt1055369,NA,NA,NA,4
1007,tt1190080,NA,NA,NA,2
1007,tt3254460,NA,NA,NA,1
1007,tt2574698,NA,NA,NA,1
1007,tt0319262,Weekday,Home,Family,5
1007,tt0441773,Weekday,Home,Family,5
1007,tt0232500,Weekday,Home,Family,5
1007,tt0343660,Weekday,Home,Family,4
1007,tt1055369,Weekday,Home,Family,5
1007,tt0319262,Weekend,Home,Family,5
1007,tt0441773,Weekend,Home,Family,5
1007,tt0232500,Weekend,Home,Family,5
1007,tt0343660,Weekend,Home,Family,4
1007,tt1055369,Weekend,Home,Family,5
1007,tt1190080,Weekday,Home,Alone,1
1007,tt3254460,Weekday,Home,Alone,1
1007,tt2574698,Weekday,Home,Alone,1
1007,tt1190080,Weekday,Cinema,Family,1
1007,tt3254460,Weekday,Cinema,Family,1
1007,tt2574698,Weekday,Cinema,Family,1
1009,tt0454876,NA,NA,NA,4
1009,tt0181689,NA,NA,NA,5
1009,tt1453405,NA,NA,NA,5
1009,tt0993846,NA,NA,NA,4
1009,tt0211915,NA,NA,NA,5
1009,tt3637328,NA,NA,NA,2
1009,tt3793764,NA,NA,NA,2
1009,tt1099212,NA,NA,NA,1
1009,tt0454876,Weekday,Cinema,Partner,4
1009,tt0181689,Weekday,Cinema,Partner,4
1009,tt1453405,Weekday,Cinema,Partner,5
1009,tt0993846,Weekday,Cinema,Partner,4
1009,tt0211915,Weekday,Cinema,Partner,5
1009,tt0454876,Weekend,Cinema,Partner,4
1009,tt0181689,Weekend,Cinema,Partner,5
1009,tt1453405,Weekend,Cinema,Partner,5
1009,tt0993846,Weekend,Cinema,Partner,4
1009,tt0211915,Weekend,Cinema,Partner,5
1009,tt3637328,Weekend,Home,Family,2
1009,tt3793764,Weekend,Home,Family,2
1009,tt1099212,Weekend,Home,Family,1
1009,tt3637328,Weekend,Cinema,Partner,2
1009,tt3793764,Weekend,Cinema,Partner,2
1009,tt1099212,Weekend,Cinema,Partner,1
1048,tt1190080,NA,NA,NA,4
1048,tt1369829,NA,NA,NA,4
1048,tt0454876,NA,NA,NA,4
1048,tt0181689,NA,NA,NA,4
1048,tt0120912,NA,NA,NA,4
1048,tt0356910,NA,NA,NA,3
1048,tt3637328,NA,NA,NA,3
1048,tt0213149,NA,NA,NA,5
1048,tt1190080,Weekday,Home,Family,4
1048,tt1369829,Weekday,Home,Family,4
1048,tt0454876,Weekday,Home,Family,5
1048,tt0181689,Weekday,Home,Family,3
1048,tt0120912,Weekday,Home,Family,4
1048,tt1190080,Weekend,Cinema,Partner,2
1048,tt1369829,Weekend,Cinema,Partner,3
1048,tt0454876,Weekend,Cinema,Partner,3
1048,tt0181689,Weekend,Cinema,Partner,3
1048,tt0120912,Weekend,Cinema,Partner,4
1048,tt0356910,Weekend,Cinema,Family,3
1048,tt3637328,Weekend,Cinema,Family,3
1048,tt0213149,Weekend,Cinema,Family,4
1048,tt0356910,Weekend,Home,Partner,3
1048,tt3637328,Weekend,Home,Partner,3
1048,tt0213149,Weekend,Home,Partner,4
1057,tt1637706,NA,NA,NA,3
1057,tt0378194,NA,NA,NA,4
1057,tt0376541,NA,NA,NA,5
1057,tt0088763,NA,NA,NA,5
1057,tt0133093,NA,NA,NA,5
1057,tt0120912,NA,NA,NA,1
1057,tt4411490,NA,NA,NA,1
1057,tt0362165,NA,NA,NA,1
1057,tt0343660,NA,NA,NA,1
1057,tt0816199,NA,NA,NA,1
1057,tt1637706,Weekend,Cinema,Family,2
1057,tt0378194,Weekend,Cinema,Family,3
1057,tt0376541,Weekend,Cinema,Family,1
1057,tt0088763,Weekend,Cinema,Family,5
1057,tt0133093,Weekend,Cinema,Family,4
1057,tt1637706,Weekday,Cinema,Partner,2
1057,tt0378194,Weekday,Cinema,Partner,5
1057,tt0376541,Weekday,Cinema,Partner,1
1057,tt0088763,Weekday,Cinema,Partner,4
1057,tt0133093,Weekday,Cinema,Partner,3
1057,tt1637706,Weekend,Cinema,Partner,2
1057,tt0378194,Weekend,Cinema,Partner,4
1057,tt0376541,Weekend,Cinema,Partner,1
1057,tt0088763,Weekend,Cinema,Partner,3
1057,tt0133093,Weekend,Cinema,Partner,5
1057,tt0120912,Weekend,Home,Family,1
1057,tt4411490,Weekend,Home,Family,1
1057,tt0362165,Weekend,Home,Family,1
1057,tt0343660,Weekend,Home,Family,1
1057,tt0816199,Weekend,Home,Family,1
1057,tt0120912,Weekday,Cinema,Family,1
1057,tt4411490,Weekday,Cinema,Family,1
1057,tt0362165,Weekday,Cinema,Family,1
1057,tt0343660,Weekday,Cinema,Family,1
1057,tt0816199,Weekday,Cinema,Family,1
1057,tt0120912,Weekend,Cinema,Family,1
1057,tt4411490,Weekend,Cinema,Family,1
1057,tt0362165,Weekend,Cinema,Family,1
1057,tt0343660,Weekend,Cinema,Family,1
1057,tt0816199,Weekend,Cinema,Family,1
1030,tt0454876,NA,NA,NA,4
1030,tt3793764,NA,NA,NA,3
1030,tt0268380,NA,NA,NA,5
1030,tt0138097,NA,NA,NA,5
1030,tt3510098,NA,NA,NA,4
1030,ttnanana1,NA,NA,NA,2
1030,tt0993846,NA,NA,NA,2
1030,tt0110475,NA,NA,NA,1
1030,tt0454876,Weekday,Home,Alone,2
1030,tt3793764,Weekday,Home,Alone,4
1030,tt0268380,Weekday,Home,Alone,5
1030,tt0138097,Weekday,Home,Alone,2
1030,tt3510098,Weekday,Home,Alone,5
1030,tt0454876,Weekday,Cinema,Family,2
1030,tt3793764,Weekday,Cinema,Family,2
1030,tt0268380,Weekday,Cinema,Family,5
1030,tt0138097,Weekday,Cinema,Family,3
1030,tt3510098,Weekday,Cinema,Family,5
1030,tt0454876,Weekday,Home,Partner,5
1030,tt3793764,Weekday,Home,Partner,2
1030,tt0268380,Weekday,Home,Partner,3
1030,tt0138097,Weekday,Home,Partner,5
1030,tt3510098,Weekday,Home,Partner,3
1030,ttnanana1,Weekday,Home,Alone,1
1030,tt0993846,Weekday,Home,Alone,1
1030,tt0110475,Weekday,Home,Alone,1
1030,ttnanana1,Weekend,Home,Alone,1
1030,tt0993846,Weekend,Home,Alone,1
1030,tt0110475,Weekend,Home,Alone,1
1030,ttnanana1,Weekend,Cinema,Family,1
1030,tt0993846,Weekend,Cinema,Family,1
1030,tt0110475,Weekend,Cinema,Family,1
1094,tt1369829,NA,NA,NA,5
1094,tt0181689,NA,NA,NA,5
1094,tt0120912,NA,NA,NA,4
1094,tt0356910,NA,NA,NA,3
1094,tt1657301,NA,NA,NA,5
1094,tt3793764,NA,NA,NA,4
1094,tt0462538,NA,NA,NA,4
1094,tt1232829,NA,NA,NA,5
1094,ttnanana1,NA,NA,NA,3
1094,tt0405422,NA,NA,NA,5
1094,tt1596343,NA,NA,NA,4
1094,tt0114369,NA,NA,NA,5
1094,tt0232500,NA,NA,NA,4
1094,tt0293662,NA,NA,NA,5
1094,tt0169547,NA,NA,NA,4
1094,tt1478338,NA,NA,NA,5
1094,tt1375666,NA,NA,NA,5
1094,tt0289879,NA,NA,NA,5
1094,tt0133093,NA,NA,NA,4
1094,tt0382625,NA,NA,NA,2
1094,tt1133985,NA,NA,NA,2
1094,ttnanana2,NA,NA,NA,2
1107,tt1190080,NA,NA,NA,4
1107,tt1657301,NA,NA,NA,4
1107,tt0413267,NA,NA,NA,3
1107,tt1232829,NA,NA,NA,3
1107,tt1632708,NA,NA,NA,5
1107,tt0120338,NA,NA,NA,5
1107,tt2557490,NA,NA,NA,1
1107,tt1499658,NA,NA,NA,1
1107,tt0343660,NA,NA,NA,1
1107,tt1190080,Weekend,Cinema,Alone,4
1107,tt1657301,Weekend,Cinema,Alone,4
1107,tt0413267,Weekend,Cinema,Alone,3
1107,tt1232829,Weekend,Cinema,Alone,4
1107,tt1632708,Weekend,Cinema,Alone,5
1107,tt0120338,Weekend,Cinema,Alone,5
1107,tt1190080,Weekend,Cinema,Partner,1
1107,tt1657301,Weekend,Cinema,Partner,3
1107,tt0413267,Weekend,Cinema,Partner,1
1107,tt1232829,Weekend,Cinema,Partner,3
1107,tt1632708,Weekend,Cinema,Partner,3
1107,tt0120338,Weekend,Cinema,Partner,2
1107,tt1190080,Weekend,Home,Partner,3
1107,tt1657301,Weekend,Home,Partner,2
1107,tt0413267,Weekend,Home,Partner,2
1107,tt1232829,Weekend,Home,Partner,3
1107,tt1632708,Weekend,Home,Partner,2
1107,tt0120338,Weekend,Home,Partner,2
1107,tt2557490,Weekend,Cinema,Alone,1
1107,tt1499658,Weekend,Cinema,Alone,1
1107,tt0343660,Weekend,Cinema,Alone,2
1107,tt2557490,Weekend,Cinema,Partner,2
1107,tt1499658,Weekend,Cinema,Partner,2
1107,tt0343660,Weekend,Cinema,Partner,2
1107,tt2557490,Weekday,Home,Partner,1
1107,tt1499658,Weekday,Home,Partner,1
1107,tt0343660,Weekday,Home,Partner,1
1066,tt0120912,NA,NA,NA,4
1066,tt1657301,NA,NA,NA,5
1066,tt0211915,NA,NA,NA,5
1066,tt1478338,NA,NA,NA,4
1066,tt0133093,NA,NA,NA,5
1066,tt4411490,NA,NA,NA,1
1066,tt0232500,NA,NA,NA,1
1066,tt0993846,NA,NA,NA,1
1066,tt1707386,NA,NA,NA,2
1066,tt4052394,NA,NA,NA,1
1066,tt0120912,Weekend,Home,Family,5
1066,tt1657301,Weekend,Home,Family,2
1066,tt0211915,Weekend,Home,Family,1
1066,tt1478338,Weekend,Home,Family,1
1066,tt0133093,Weekend,Home,Family,2
1066,tt0120912,Weekday,Cinema,Family,5
1066,tt1657301,Weekday,Cinema,Family,2
1066,tt0211915,Weekday,Cinema,Family,1
1066,tt1478338,Weekday,Cinema,Family,1
1066,tt0133093,Weekday,Cinema,Family,2
1066,tt0120912,Weekday,Home,Partner,5
1066,tt1657301,Weekday,Home,Partner,5
1066,tt0211915,Weekday,Home,Partner,4
1066,tt1478338,Weekday,Home,Partner,4
1066,tt0133093,Weekday,Home,Partner,5
1066,tt4411490,Weekday,Cinema,Family,1
1066,tt0232500,Weekday,Cinema,Family,1
1066,tt0993846,Weekday,Cinema,Family,1
1066,tt1707386,Weekday,Cinema,Family,1
1066,tt4052394,Weekday,Cinema,Family,2
1066,tt4411490,Weekend,Cinema,Family,1
1066,tt0232500,Weekend,Cinema,Family,1
1066,tt0993846,Weekend,Cinema,Family,1
1066,tt1707386,Weekend,Cinema,Family,1
1066,tt4052394,Weekend,Cinema,Family,2
1066,tt4411490,Weekday,Home,Partner,1
1066,tt0232500,Weekday,Home,Partner,1
1066,tt0993846,Weekday,Home,Partner,1
1066,tt1707386,Weekday,Home,Partner,2
1066,tt4052394,Weekday,Home,Partner,2
1122,tt0319262,NA,NA,NA,4
1122,tt0441773,NA,NA,NA,3
1122,tt2557490,NA,NA,NA,3
1122,tt0120338,NA,NA,NA,5
1122,tt4052394,NA,NA,NA,4
1122,tt0293662,NA,NA,NA,2
1122,tt0147800,NA,NA,NA,1
1122,tt1099212,NA,NA,NA,2
1122,tt0319262,Weekend,Cinema,Alone,3
1122,tt0441773,Weekend,Cinema,Alone,4
1122,tt2557490,Weekend,Cinema,Alone,3
1122,tt0120338,Weekend,Cinema,Alone,5
1122,tt4052394,Weekend,Cinema,Alone,5
1122,tt0319262,Weekday,Cinema,Family,3
1122,tt0441773,Weekday,Cinema,Family,4
1122,tt2557490,Weekday,Cinema,Family,3
1122,tt0120338,Weekday,Cinema,Family,2
1122,tt4052394,Weekday,Cinema,Family,5
1122,tt0319262,Weekend,Cinema,Partner,5
1122,tt0441773,Weekend,Cinema,Partner,3
1122,tt2557490,Weekend,Cinema,Partner,4
1122,tt0120338,Weekend,Cinema,Partner,5
1122,tt4052394,Weekend,Cinema,Partner,3
1122,tt0293662,Weekend,Cinema,Alone,2
1122,tt0147800,Weekend,Cinema,Alone,2
1122,tt1099212,Weekend,Cinema,Alone,2
1122,tt0293662,Weekday,Cinema,Family,2
1122,tt0147800,Weekday,Cinema,Family,1
1122,tt1099212,Weekday,Cinema,Family,1
1122,tt0293662,Weekend,Cinema,Partner,2
1122,tt0147800,Weekend,Cinema,Partner,1
1122,tt1099212,Weekend,Cinema,Partner,1
1074,tt0356910,NA,NA,NA,4
1074,tt1657301,NA,NA,NA,4
1074,tt2251217,NA,NA,NA,4
1074,tt0114369,NA,NA,NA,4
1074,tt0993846,NA,NA,NA,4
1074,tt1375666,NA,NA,NA,4
1074,tt0213149,NA,NA,NA,1
1074,tt0343660,NA,NA,NA,1
1074,tt1564367,NA,NA,NA,2
1074,tt1041829,NA,NA,NA,1
1074,tt0356910,Weekday,Cinema,Alone,3
1074,tt1657301,Weekday,Cinema,Alone,5
1074,tt2251217,Weekday,Cinema,Alone,2
1074,tt0114369,Weekday,Cinema,Alone,3
1074,tt0993846,Weekday,Cinema,Alone,4
1074,tt1375666,Weekday,Cinema,Alone,4
1074,tt0356910,Weekday,Cinema,Family,3
1074,tt1657301,Weekday,Cinema,Family,4
1074,tt2251217,Weekday,Cinema,Family,1
1074,tt0114369,Weekday,Cinema,Family,3
1074,tt0993846,Weekday,Cinema,Family,1
1074,tt1375666,Weekday,Cinema,Family,4
1074,tt0356910,Weekday,Cinema,Partner,4
1074,tt1657301,Weekday,Cinema,Partner,3
1074,tt2251217,Weekday,Cinema,Partner,4
1074,tt0114369,Weekday,Cinema,Partner,1
1074,tt0993846,Weekday,Cinema,Partner,1
1074,tt1375666,Weekday,Cinema,Partner,4
1074,tt0213149,Weekend,Home,Alone,1
1074,tt0343660,Weekend,Home,Alone,1
1074,tt1564367,Weekend,Home,Alone,1
1074,tt1041829,Weekend,Home,Alone,1
1074,tt0213149,Weekend,Cinema,Family,3
1074,tt0343660,Weekend,Cinema,Family,2
1074,tt1564367,Weekend,Cinema,Family,1
1074,tt1041829,Weekend,Cinema,Family,1
1074,tt0213149,Weekend,Cinema,Partner,1
1074,tt0343660,Weekend,Cinema,Partner,1
1074,tt1564367,Weekend,Cinema,Partner,1
1074,tt1041829,Weekend,Cinema,Partner,1
1040,tt0454876,NA,NA,NA,4
1040,tt1657301,NA,NA,NA,4
1040,tt0266543,NA,NA,NA,5
1040,tt1232829,NA,NA,NA,2
1040,tt0111161,NA,NA,NA,5
1040,tt0211915,NA,NA,NA,4
1040,tt0319262,NA,NA,NA,1
1040,tt0114148,NA,NA,NA,1
1040,ttnanana1,NA,NA,NA,1
1040,tt0454876,Weekend,Cinema,Alone,4
1040,tt1657301,Weekend,Cinema,Alone,4
1040,tt0266543,Weekend,Cinema,Alone,4
1040,tt1232829,Weekend,Cinema,Alone,3
1040,tt0111161,Weekend,Cinema,Alone,4
1040,tt0211915,Weekend,Cinema,Alone,3
1040,tt0454876,Weekend,Cinema,Family,4
1040,tt1657301,Weekend,Cinema,Family,4
1040,tt0266543,Weekend,Cinema,Family,5
1040,tt1232829,Weekend,Cinema,Family,2
1040,tt0111161,Weekend,Cinema,Family,3
1040,tt0211915,Weekend,Cinema,Family,2
1040,tt0454876,Weekday,Cinema,Partner,3
1040,tt1657301,Weekday,Cinema,Partner,5
1040,tt0266543,Weekday,Cinema,Partner,4
1040,tt1232829,Weekday,Cinema,Partner,3
1040,tt0111161,Weekday,Cinema,Partner,3
1040,tt0211915,Weekday,Cinema,Partner,4
1040,tt0319262,Weekend,Home,Family,1
1040,tt0114148,Weekend,Home,Family,1
1040,ttnanana1,Weekend,Home,Family,1
1040,tt0319262,Weekday,Cinema,Partner,1
1040,tt0114148,Weekday,Cinema,Partner,1
1040,ttnanana1,Weekday,Cinema,Partner,1
1040,tt0319262,Weekday,Home,Partner,1
1040,tt0114148,Weekday,Home,Partner,1
1040,ttnanana1,Weekday,Home,Partner,1
1059,tt0114369,NA,NA,NA,4
1059,tt0382625,NA,NA,NA,3
1059,tt0993846,NA,NA,NA,4
1059,tt0211915,NA,NA,NA,3
1059,tt0169547,NA,NA,NA,3
1059,tt0109830,NA,NA,NA,3
1059,tt3793764,NA,NA,NA,1
