16216,80327,3,5
16742,1199863,3,4
16742,95250,2,3
16742,88151,2,4
51803,877877,4,4
51803,525232,4,4
51803,88468,3,3
51803,223204,3,5
29885,74507,4,4
29885,75703,3,5
16211,252821,2,4
16211,224283,2,5
16211,109004,2,5
58194,575945,3,5
58194,1396603,3,3
17081,657890,3,4
17081,223147,3,3
28563,273191,2,5
28563,95236,1,1
56300,95844,2,2
56300,95842,2,4
56300,224276,2,4
32809,287112,5,3
32809,223747,2,4
32809,223204,2,3
48733,95289,5,3
48733,98073,4,3
48733,92213,4,4
48733,75307,4,3
48733,74936,4,4
48733,240078,4,2
48733,225034,4,2
14711,98802,4,3
14711,225031,4,4
14711,92790,3,4
14711,223758,3,4
55977,98419,3,3
55977,89458,3,4
55977,224253,3,4
41081,622833,4,5
41081,123061,4,4
41563,99450,4,4
41563,107957,3,5
3064,98987,4,3
3064,223143,3,2
14719,585114,1,5
14719,268221,1,5
12941,98732,3,2
12941,223861,3,4
12941,223134,3,3
12941,257507,3,2
12941,119992,3,5
41569,94709,3,3
41569,239815,3,4
50292,76741,5,2
50292,98806,3,2
50292,223716,3,3
38039,223675,2,3
38039,124270,2,3
38039,77045,1,1
50886,878115,3,5
50886,623179,3,5
33419,91799,5,2
33419,111722,5,4
57872,98627,3,4
57872,109231,3,5
1194,275430,3,4
1194,225067,3,4
12751,672520,4,4
12751,98117,3,3
52711,91502,1,4
52711,249679,1,5
31363,91490,3,2
31363,142225,3,3
31363,88848,2,3
55573,525232,4,3
55573,631349,3,5
55573,84654,3,4
55573,252821,3,4
28536,98818,4,3
28536,98764,4,3
28536,74362,4,4
34202,99054,4,5
34202,1657341,4,5
34202,115087,4,1
34202,109399,4,4
21708,81480,2,4
21708,80978,2,5
10694,80606,2,1
10694,80161,2,5
10694,73587,2,4
25492,99024,3,1
25492,99013,1,4
30201,88403,3,4
30201,91479,1,3
30201,91338,1,3
34019,79468,3,4
34019,77034,3,3
38446,95701,3,3
38446,217852,3,3
38446,99420,1,4
52070,83660,3,4
52070,77708,3,2
12494,98419,2,3
12494,224130,2,4
12496,75312,3,3
12496,98666,3,1
12496,108361,3,4
36775,82960,3,3
36775,75203,3,4
36775,223036,3,4
36775,119353,3,4
36775,119314,3,3
20874,223694,4,3
20874,250903,3,4
21793,225039,3,3
21793,107915,3,5
30020,112437,4,2
30020,99081,2,4
30020,98959,2,3
30020,98827,2,3
56008,223214,3,4
56008,223203,3,3
149,100584,2,1
149,73927,1,3
52265,92776,1,1
52265,91518,1,2
52265,73644,1,2
3709,74548,3,4
3709,74507,3,2
45025,91965,4,3
45025,100574,4,4
45025,74619,2,5
11042,108979,4,3
11042,98936,3,3
11042,98158,3,3
11042,94696,3,2
14560,677644,4,4
14560,89458,3,4
34383,268694,3,4
34383,95842,3,3
34383,675865,3,5
15560,639444,4,5
15560,633673,4,5
15560,109456,3,3
3704,88725,3,4
3704,247108,3,5
3704,1465226,3,5
3704,114650,3,5
14568,223165,5,3
14568,223010,5,4
14568,99007,4,3
14568,217654,3,4
14568,217654,3,4
40423,88725,4,4
40423,268203,4,3
40423,99518,3,3
40423,640116,3,3
40423,631349,3,3
40423,518294,3,3
40423,250903,3,3
40423,224228,3,3
40423,1238865,3,2
40423,100603,3,2
40423,98433,3,3
40423,73751,3,4
45400,218564,3,3
45400,73706,2,4
34997,83555,5,4
34997,83555,2,5
34997,72359,2,2
34997,123058,2,3
1280,88398,3,5
1280,86209,3,5
1280,223004,3,4
1280,1235779,3,4
1280,105238,3,5
1280,1025998,3,3
59662,105522,3,4
59662,278077,3,3
59662,121868,3,4
59662,105241,3,3
3117,98694,2,2
3117,86261,1,4
26710,74493,3,2
26710,223678,3,3
26710,99450,3,5
26710,98966,1,4
26710,225120,1,3
23029,88725,3,5
23029,98806,2,1
64067,225120,2,5
64067,223620,2,5
64067,108995,2,2
57042,85372,1,2
57042,596431,1,5
8763,89392,3,1
8763,676704,3,5
8763,107930,3,2
34478,295317,1,4
34478,259551,1,5
43642,74590,2,4
43642,74548,2,3
23022,92217,3,5
23022,80444,3,4
29102,98936,3,2
29102,108981,3,4
28594,83711,2,5
28594,240451,2,4
28594,108972,2,4
23201,1493264,3,5
23201,1479635,3,4
17763,105450,3,4
17763,105151,3,5
27952,98219,3,3
27952,81455,3,4
27952,80456,3,3
20178,77652,3,5
20178,634746,3,3
20178,73768,3,5
54451,223748,3,4
54451,114906,3,3
54451,224831,2,3
54451,120633,2,4
50955,98682,2,1
50955,224227,2,4
41263,74439,4,4
41263,73821,4,2
20257,98674,2,3
20257,101847,2,3
53089,99024,3,4
53089,95781,3,5
49181,98117,1,4
49181,89421,1,4
49181,121648,1,5
49181,1190033,1,5
34811,217481,4,4
34811,223620,3,5
7205,91764,3,2
7205,90380,3,3
26934,84434,3,2
26934,225252,3,1
5072,483326,5,5
5072,92783,4,2
5072,817297,4,4
31199,86320,4,3
31199,94194,3,4
31199,89606,3,3
31199,250903,3,3
39505,98766,2,5
39505,73551,2,5
8012,1379306,2,4
8012,224241,1,4
7958,87076,3,2
7958,648955,2,3
52657,224241,4,4
52657,95767,3,3
52657,88151,3,4
52657,88161,2,4
12374,101848,2,5
12374,92754,1,3
12374,91873,1,4
12374,91514,1,5
5583,95732,4,4
5583,92740,3,3
53704,92744,2,4
53704,223620,2,4
12378,88402,3,3
12378,88401,3,3
53096,121660,4,1
53096,223297,3,3
53096,616772,2,5
63790,77573,4,2
63790,240153,4,2
63790,630313,2,1
63790,80327,1,3
24790,92733,3,1
24790,92779,3,3
24790,92768,2,3
24790,92732,2,3
55054,98955,5,4
55054,223136,5,3
42148,217606,3,2
42148,121648,2,4
30935,95765,3,4
30935,1027561,3,5
1373,1176216,3,4
1373,109499,3,4
1373,107844,3,5
46992,80011,3,3
46992,86145,3,3
2019,239892,2,5
2019,224282,2,5
10208,123403,4,1
10208,94130,3,5
53955,613792,3,2
53955,108996,2,5
13978,109174,3,3
13978,1026228,3,4
13978,101661,3,4
13978,101646,3,3
36776,645211,2,5
36776,1176838,2,5
57439,95748,3,3
57439,1238857,3,5
57439,84996,3,4
57439,313342,3,4
29083,80452,3,4
29083,102050,3,3
15291,98419,4,4
15291,99439,3,3
15291,635070,3,5
15291,108948,3,2
15291,74449,3,4
15291,108945,3,5
15291,95765,1,5
15291,268203,1,3
7751,223148,4,1
7751,896855,2,3
49048,108984,3,4
49048,1786197,2,3
14668,98729,2,2
14668,866480,2,5
53514,72359,3,4
53514,258165,3,4
36592,100996,4,3
36592,91551,3,3
36592,100524,3,4
41684,1546615,4,5
41684,85352,3,4
48454,225809,5,3
48454,81625,4,3
10520,90392,4,4
10520,718372,4,5
44113,488872,3,5
44113,1164378,3,5
18489,79754,4,3
18489,240483,4,3
50958,1027400,3,3
50958,98376,3,2
35778,98158,2,4
35778,627737,2,5
35778,108945,2,5
22475,596135,3,3
22475,286001,3,4
59711,123896,5,4
59711,249126,3,4
41005,91428,1,1
41005,88143,1,1
22758,78734,3,2
22758,73751,3,3
22758,96086,1,1
22758,79728,1,1
42841,79417,3,4
42841,79387,3,2
4032,275870,3,5
4032,223215,3,5
53658,101875,5,4
53658,95777,3,5
48695,92715,3,4
48695,91428,3,4
48695,123895,3,3
48695,80444,3,4
5993,98197,3,4
5993,98197,3,4
5993,1201061,3,4
20513,108991,3,2
20513,108966,3,4
20513,79676,2,2
52955,88395,4,3
52955,120170,4,1
17485,99106,3,3
17485,95842,3,5
3560,110440,5,1
3560,124186,4,3
7251,99055,3,4
7251,99041,3,1
7251,98966,3,2
19382,108967,5,4
19382,1382903,3,5
23683,1190033,3,2
23683,97563,3,4
23683,120064,3,4
23683,256889,3,4
24465,96106,3,4
24465,74619,3,2
24465,74425,3,4
53044,294800,5,5
53044,291134,4,5
53044,241163,4,5
45336,98966,1,4
45336,98964,1,2
45336,247108,1,4
45336,247108,1,1
22886,88725,4,4
22886,95748,3,3
22886,74548,3,4
36057,1173092,3,5
36057,98920,3,4
28134,675865,1,4
28134,109336,1,4
28139,95779,4,5
28139,92703,4,5
13399,95798,3,4
13399,92214,3,4
13399,98987,3,3
37587,95767,1,4
37587,2049072,1,2
35671,91910,3,5
35671,91873,3,4
35671,91735,3,4
32314,73821,4,3
32314,89606,2,3
32314,89458,2,5
18669,99132,4,5
18669,99101,4,4
42753,223198,3,4
42753,866480,3,4
55526,95241,3,3
55526,1214250,3,4
55526,118790,3,3
55526,1845655,3,5
25054,225073,5,2
25054,287394,2,4
56590,1027400,3,4
56590,223963,3,3
56590,1176230,3,4
29320,1204437,3,4
29320,87115,3,4
33793,79474,2,5
33793,79342,2,2
17535,111722,5,3
17535,227103,4,2
17535,91920,3,3
17535,81434,3,4
17535,79693,3,3
17535,79673,3,4
17535,254634,3,3
17535,100996,3,4
17535,98674,3,5
58245,277948,3,4
58245,248085,3,3
33797,98806,1,4
33797,286988,1,4
41923,98839,2,5
41923,92205,2,4
41923,85366,2,4
41923,82357,2,4
41923,75190,2,5
44184,224427,2,3
44184,224241,2,3
50579,85346,5,4
50579,314160,5,1
50579,243965,5,3
37181,618205,3,4
37181,287112,3,5
58367,99540,5,2
58367,226433,4,3
20291,252496,5,4
20291,225031,5,4
4045,84650,3,3
4045,223134,3,4
14198,268221,4,1
14198,92257,3,2
40518,1176230,3,4
40518,223153,3,4
49898,294839,4,4
49898,98117,3,4
49898,214095,3,3
49898,111961,3,3
49898,223702,3,3
49898,223682,3,1
36621,99485,5,1
36621,101842,5,1
36621,95732,3,4
60099,224218,3,5
60099,601262,2,5
60099,99433,1,5
5255,88177,5,4
5255,120798,4,2
20055,121618,4,3
20055,109493,4,5
57302,95244,4,3
57302,223762,4,2
57302,95263,3,3
57302,91763,2,4
56001,258688,3,3
56001,1641470,3,1
56001,1486652,3,3
23082,114631,5,4
23082,98439,4,2
23082,96086,4,3
23082,224076,4,4
14195,99504,4,4
14195,656713,4,4
14195,223134,4,3
14195,76998,3,1
14195,223134,3,4
14195,77045,3,3
14195,77024,3,3
14195,73463,3,1
14195,240023,3,2
30118,123068,5,4
30118,278081,3,5
30118,92739,1,3
11288,111345,4,5
11288,93419,3,4
51765,98651,1,5
51765,73644,1,5
33675,224834,3,4
33675,91871,2,3
51977,91509,2,4
51977,268151,2,4
51977,1657341,2,4
43742,89585,4,5
43742,100994,3,4
48402,120633,3,5
48402,86247,3,4
5966,98815,2,2
5966,98680,2,3
5966,98031,2,4
5966,92726,2,2
47497,1929352,3,4
47497,1762310,3,2
17622,111722,3,3
17622,91526,3,3
40603,97563,4,5
40603,92781,3,3
40603,96119,3,2
40901,217273,4,4
40901,82689,3,5
40901,585164,3,4
31243,98734,5,3
31243,534640,5,3
17541,95849,3,1
17541,95853,3,2
50891,114650,2,5
50891,656435,1,5
50891,223712,1,5
6588,223202,3,4
6588,125845,3,4
54288,73799,5,5
54288,81023,1,5
54796,75312,4,2
54796,1190033,4,4
54796,84031,3,5
54796,75194,1,5
1135,120770,4,2
1135,98741,3,2
1135,225041,3,2
35228,574782,4,5
35228,99472,2,2
35228,92250,2,4
35228,91544,2,2
35228,74486,2,3
37848,91695,1,3
37848,82650,1,5
37848,78679,1,3
247,100566,4,4
247,110420,3,5
24202,613792,3,4
24202,223036,3,3
24202,125845,3,4
24202,119536,3,4
16718,98819,3,4
16718,94675,3,4
16718,91596,1,4
19967,91490,4,3
19967,91428,4,3
19967,88151,4,3
19967,141972,4,2
28419,99438,1,4
28419,224228,1,4
28419,223712,1,5
1437,74548,5,4
1437,99132,3,5
1437,223151,3,5
1437,75339,3,4
1437,239947,3,3
1437,227103,3,1
52087,239806,3,4
52087,88402,2,4
5401,309173,3,3
5401,101661,3,2
5400,1173092,3,5
5400,88403,2,4
12007,79693,2,3
12007,74563,2,3
47351,95765,1,5
47351,224274,1,5
2572,564589,2,4
2572,223000,2,3
37644,1204437,3,4
37644,123068,2,5
37644,91441,1,3
2379,86259,1,2
2379,623179,1,5
54044,99441,5,5
54044,99518,4,4
54044,99051,4,5
54044,98415,4,3
54044,243922,4,4
43516,74970,3,4
43516,74396,2,4
43516,226487,2,3
47428,98730,2,5
47428,99106,1,2
18397,109015,3,3
18397,99007,3,5
18397,224227,3,4
18397,223165,3,5
18397,1137002,3,5
18397,108981,3,4
18397,108976,3,3
44323,225035,3,5
44323,217732,3,5
33899,223749,3,2
33899,250903,3,3
33899,239892,3,5
33899,100603,3,3
65423,89380,4,5
65423,240185,2,1
65423,82636,1,4
64344,98686,5,4
64344,109336,5,4
2591,223750,3,5
2591,98821,3,4
8055,225018,2,4
8055,105184,2,3
10308,101848,3,5
10308,95842,2,3
10308,1410697,2,1
10308,1173092,2,5
23657,119493,4,2
23657,108959,3,2
451,95265,3,4
451,75339,2,5
20793,73601,2,4
20793,653214,2,4
20793,1580161,2,4
47771,91968,3,3
47771,672520,1,5
49776,85343,5,1
49776,82976,5,3
2452,223363,3,2
2452,530673,2,1
50586,98640,4,3
50586,95842,3,3
50586,224228,3,2
50586,223688,3,4
21608,108150,3,2
21608,483326,3,2
56978,94716,4,3
56978,105170,3,1
7913,80821,3,2
7913,79659,3,4
7913,102053,3,3
7913,81487,3,1
8298,98690,4,3
8298,224228,3,5
8298,223045,3,5
8298,99446,3,4
27725,84434,3,5
27725,73821,3,4
16438,224879,3,5
16438,100632,2,3
16438,77004,1,3
17127,99421,3,4
17127,99417,3,4
38857,224125,3,4
38857,98197,1,5
6595,101868,4,4
6595,575945,2,5
7711,649363,3,5
7711,635096,3,5
7711,1173092,3,4
45573,109009,3,2
45573,1870740,1,4
59369,99450,2,3
59369,109336,1,4
7714,1382102,4,5
7714,94713,2,4
14534,225010,4,4
14534,112487,4,5
14534,75703,2,1
7827,108736,4,2
7827,108931,3,3
7490,74476,2,4
7490,224590,2,4
14537,634658,3,4
14537,250903,3,4
14537,105170,3,4
14537,486939,3,4
45075,98197,3,4
45075,98117,3,4
4532,98435,3,5
4532,729371,3,5
4532,262398,3,2
42483,74826,4,4
42483,99518,3,4
42483,80530,3,3
42483,119733,3,4
43632,80950,3,4
43632,240893,3,1
47253,225039,1,4
47253,225038,1,4
29155,91814,4,4
29155,295317,4,4
56747,273699,3,2
56747,125845,3,5
56747,95840,3,4
56747,92744,3,5
30065,95230,3,3
30065,2151296,3,5
38092,79676,3,2
38092,74816,3,3
12133,95855,3,2
12133,73937,3,3
8595,98989,4,4
8595,95716,4,3
8595,92768,4,4
8595,86320,4,4
8595,218100,4,3
35113,1223992,3,3
35113,1164378,3,4
35113,95249,3,3
8591,99007,5,5
8591,88144,3,2
8591,596431,3,4
3879,623179,2,4
3879,223660,2,5
35369,265893,4,5
35369,101867,4,4
35369,816493,3,4
35369,77057,3,3
45879,507351,3,2
45879,108521,2,3
62017,86300,3,5
62017,81434,3,5
59717,94095,1,2
59717,216867,1,2
48555,108884,4,4
48555,81455,3,5
60966,100603,4,3
60966,98987,2,3
60966,91783,2,4
60966,631722,2,3
54565,585109,4,4
54565,225093,4,3
54565,83070,3,4
48462,281447,2,4
48462,240535,2,4
48462,92783,1,4
21303,85366,3,3
21303,81478,3,4
